feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG0001	log_depth	log_depth	-0.0333058839024043	7.57127100030424	139	139	0.996490131598482	0.999999819313238
COG0001	Mean_Oxygen	Mean_Oxygen	-0.00259085799588543	0.0231381514913812	139	139	0.910844480373427	0.999999819313238
COG0001	log_PO4	log_PO4	0.0414014888055906	4.86029813729778	139	139	0.993203460304517	0.999999819313238
COG0001	log_NO2NO3	log_NO2NO3	-0.0617663169700464	3.75325114819525	139	139	0.986870005669287	0.999999819313238
COG0002	size_fraction	0.22-3	-0.243394154610017	8.39734408906926	139	139	0.976876825829301	0.999999819313238
COG0002	Mean_Temperature	Mean_Temperature	-0.019517301629449	2.22123596532391	139	139	0.992989329588536	0.999999819313238
COG0002	log_depth	log_depth	-0.104000694649729	15.3809473259974	139	139	0.994605019150806	0.999999819313238
COG0002	Mean_Salinity	Mean_Salinity	-0.107772517083926	2.7480779015087	139	139	0.968717047539415	0.999999819313238
COG0002	Mean_Oxygen	Mean_Oxygen	-0.00197875644581481	0.294420583053327	139	139	0.994637578271253	0.999999819313238
COG0002	log_PO4	log_PO4	-0.0302920929781505	16.7806323789554	139	139	0.998559674055839	0.999999819313238
COG0002	log_NO2NO3	log_NO2NO3	-0.0690386316574048	9.48116900408573	139	139	0.994190128718449	0.999999819313238
COG0002	sqrt_iron	sqrt_iron	0.0163771439407032	12.6035590947483	139	139	0.998963224076239	0.999999819313238
COG0003	size_fraction	0.22-3	-0.210867547284753	91.5683957181965	139	139	0.998162599548371	0.999999819313238
COG0003	Mean_Temperature	Mean_Temperature	-0.00794199588640366	7.19270225138575	139	139	0.99911899667321	0.999999819313238
COG0003	log_depth	log_depth	0.133664601311075	62.5183548756638	139	139	0.998294119532188	0.999999819313238
COG0003	Mean_Salinity	Mean_Salinity	-0.242791310299552	9.53116983090249	139	139	0.979677364595093	0.999999819313238
COG0003	Mean_Oxygen	Mean_Oxygen	-0.0075837875385252	0.871479908868992	139	139	0.993056741117065	0.999999819313238
COG0003	log_PO4	log_PO4	-0.416099866527828	61.3334630520936	139	139	0.994587015048558	0.999999819313238
COG0003	log_NO2NO3	log_NO2NO3	0.0779547506570105	40.7280053645719	139	139	0.998472823467394	0.999999819313238
COG0003	sqrt_iron	sqrt_iron	-0.0487822970939894	93.1106542838019	139	139	0.99958197437006	0.999999819313238
COG0004	size_fraction	0.22-3	-0.278318394466764	9.883893828742	139	139	0.97753551276159	0.999999819313238
COG0004	Mean_Temperature	Mean_Temperature	-0.0163848068963226	0.773395119318928	139	139	0.983097635013817	0.999999819313238
COG0004	log_depth	log_depth	-0.0885774469039054	6.33514405579155	139	139	0.988844409215793	0.999999819313238
COG0004	Mean_Salinity	Mean_Salinity	-0.115002141938196	1.10689687018506	139	139	0.917251892426936	0.999999819313238
COG0004	Mean_Oxygen	Mean_Oxygen	-0.00262662559188678	0.100233783698642	139	139	0.97909383347932	0.999999819313238
COG0004	log_PO4	log_PO4	-0.179185400731659	6.28912062864822	139	139	0.977270284214167	0.999999819313238
COG0004	log_NO2NO3	log_NO2NO3	0.00581271586207947	4.1414214025465	139	139	0.998880124896952	0.999999819313238
COG0004	sqrt_iron	sqrt_iron	0.0640021871618106	11.0348798512389	139	139	0.995372303878893	0.999999819313238
COG0006	size_fraction	0.22-3	-0.274709275658027	9.92933681713678	139	139	0.977928200543607	0.999999819313238
COG0006	Mean_Temperature	Mean_Temperature	-0.0204701118991065	0.658601756994595	139	139	0.975204808118087	0.999999819313238
COG0006	log_depth	log_depth	9.01355499279775e-05	3.59896678250511	139	139	0.999980017108241	0.999999819313238
COG0006	Mean_Salinity	Mean_Salinity	-0.110364646749568	0.742214498600651	139	139	0.881793177822179	0.999999819313238
COG0006	Mean_Oxygen	Mean_Oxygen	-0.0021873634942723	0.0759616030356064	139	139	0.977027572761769	0.999999819313238
COG0006	log_PO4	log_PO4	-0.0562466020079742	2.05064569370888	139	139	0.978117785603008	0.999999819313238
COG0006	log_NO2NO3	log_NO2NO3	0.0515568132242996	2.28582886146184	139	139	0.982005259286397	0.999999819313238
COG0006	sqrt_iron	sqrt_iron	0.0481999231422037	8.35563883844062	139	139	0.995397388283209	0.999999819313238
COG0007	size_fraction	0.22-3	-0.641831772567551	34.9461038879886	139	139	0.985346610478132	0.999999819313238
COG0007	Mean_Temperature	Mean_Temperature	-0.0293078545801622	2.14634121890373	139	139	0.989105386499648	0.999999819313238
COG0007	log_depth	log_depth	-0.079956577732386	18.1143272454002	139	139	0.996478151747888	0.999999819313238
COG0007	Mean_Salinity	Mean_Salinity	-0.137788394135346	2.87722400062387	139	139	0.961804425199679	0.999999819313238
COG0007	Mean_Oxygen	Mean_Oxygen	-0.00491393073208125	0.283009093539487	139	139	0.986146902843922	0.999999819313238
COG0007	log_PO4	log_PO4	-0.157607097397672	23.4232738061408	139	139	0.994631351627757	0.999999819313238
COG0007	log_NO2NO3	log_NO2NO3	-0.0920615735735829	13.0848209378236	139	139	0.994386327292588	0.999999819313238
COG0007	sqrt_iron	sqrt_iron	-0.420424127806765	47.2142149287836	139	139	0.992895243772693	0.999999819313238
COG0008	size_fraction	0.22-3	-0.210837008533137	11.0079595063632	139	139	0.984718938223469	0.999999819313238
COG0008	Mean_Temperature	Mean_Temperature	-0.0119826145567084	0.87101765219075	139	139	0.989023825675288	0.999999819313238
COG0008	log_depth	log_depth	-0.0696545043196719	7.5874901503212	139	139	0.992675381203137	0.999999819313238
COG0008	Mean_Salinity	Mean_Salinity	-0.133447236444036	1.21952371048811	139	139	0.912864849995158	0.999999819313238
COG0008	Mean_Oxygen	Mean_Oxygen	-0.00115812799884405	0.11246882401344	139	139	0.991784068805062	0.999999819313238
COG0008	log_PO4	log_PO4	-0.169322399220681	6.84880968390982	139	139	0.980275993495337	0.999999819313238
COG0008	log_NO2NO3	log_NO2NO3	0.0226849935166322	4.59311613424853	139	139	0.996059334888349	0.999999819313238
COG0008	sqrt_iron	sqrt_iron	-0.0725244741485343	12.4333853768247	139	139	0.995345931272306	0.999999819313238
COG0009	size_fraction	0.22-3	-0.400355725988457	8.71147778644592	139	139	0.963344308482631	0.999999819313238
COG0009	sqrt_iron	sqrt_iron	0.043053154474033	8.73458143727699	139	139	0.996067206150827	0.999999819313238
COG0010	size_fraction	0.22-3	-0.371910330360776	13.7927750795158	139	139	0.978488335058059	0.999999819313238
COG0010	Mean_Temperature	Mean_Temperature	-0.0242299362785581	1.05406147011031	139	139	0.981660472235624	0.999999819313238
COG0010	log_depth	log_depth	-0.0783733267128074	8.12130995077904	139	139	0.992300269642117	0.999999819313238
COG0010	Mean_Salinity	Mean_Salinity	-0.140108662933049	3.67442973254998	139	139	0.969583455569866	0.999999819313238
COG0010	Mean_Oxygen	Mean_Oxygen	-0.00345485444483304	0.131561910217368	139	139	0.979049724758361	0.999999819313238
COG0010	log_PO4	log_PO4	-0.158095939739649	8.6293982693957	139	139	0.985383076623438	0.999999819313238
COG0010	log_NO2NO3	log_NO2NO3	0.049855692346089	5.22565782463355	139	139	0.992387851430276	0.999999819313238
COG0010	sqrt_iron	sqrt_iron	-0.0860501382273945	14.3047028663074	139	139	0.995200343320026	0.999999819313238
COG0013	Mean_Temperature	Mean_Temperature	-0.0111337095582888	1.63982609734075	139	139	0.994582750741501	0.999999819313238
COG0013	Mean_Salinity	Mean_Salinity	-0.107522683788505	1.92320579583141	139	139	0.955415058720289	0.999999819313238
COG0013	Mean_Oxygen	Mean_Oxygen	-0.00290410862956748	0.126915858546239	139	139	0.981744273141914	0.999999819313238
COG0013	log_PO4	log_PO4	-0.13459399212378	10.3855438717538	139	139	0.989659909623699	0.999999819313238
COG0013	log_NO2NO3	log_NO2NO3	0.0289725576482926	11.8072586489846	139	139	0.99804215915618	0.999999819313238
COG0013	sqrt_iron	sqrt_iron	0.112159119695267	8.01809098148063	139	139	0.988839349439737	0.999999819313238
COG0014	size_fraction	0.22-3	-0.199105480646696	7.1678908565427	139	139	0.977839679046604	0.999999819313238
COG0014	Mean_Temperature	Mean_Temperature	-0.0083436728394025	1.95473747470252	139	139	0.996594290737403	0.999999819313238
COG0014	log_depth	log_depth	0.00897334672406396	4.95345746158638	139	139	0.99855460737284	0.999999819313238
COG0014	Mean_Salinity	Mean_Salinity	-0.120269870042898	3.06458404540545	139	139	0.968694986411021	0.999999819313238
COG0014	Mean_Oxygen	Mean_Oxygen	-0.00190920002465525	0.313546992687721	139	139	0.995141679411626	0.999999819313238
COG0014	log_PO4	log_PO4	-0.0436530560868051	6.88703462693573	139	139	0.994942690410269	0.999999819313238
COG0014	log_NO2NO3	log_NO2NO3	-0.0666131165118231	2.63012485939641	139	139	0.979794154872915	0.999999819313238
COG0014	sqrt_iron	sqrt_iron	0.0697538503637941	15.7944733888779	139	139	0.996476277621069	0.999999819313238
COG0015	size_fraction	0.22-3	-0.297427564331739	14.8596778469966	139	139	0.984030810145993	0.999999819313238
COG0015	Mean_Temperature	Mean_Temperature	-0.0168204374302849	1.64723968075542	139	139	0.991852713202224	0.999999819313238
COG0015	log_depth	log_depth	-0.012969161901342	8.2072511889754	139	139	0.998739177161412	0.999999819313238
COG0015	Mean_Salinity	Mean_Salinity	-0.130327287617529	13.9217871571307	139	139	0.992530800056589	0.999999819313238
COG0015	Mean_Oxygen	Mean_Oxygen	-0.00262607782455289	0.255739686612034	139	139	0.991807020031412	0.999999819313238
COG0015	log_PO4	log_PO4	-0.0814131018207236	10.3194082059148	139	139	0.993705299581947	0.999999819313238
COG0015	log_NO2NO3	log_NO2NO3	-0.0428002863703111	5.51416455764553	139	139	0.993806977568876	0.999999819313238
COG0015	sqrt_iron	sqrt_iron	-0.00135692837535316	29.7034613775895	139	139	0.999963550638538	0.999999819313238
COG0016	size_fraction	0.22-3	-0.246197375852693	13.6782170119055	139	139	0.985639467574446	0.999999819313238
COG0016	Mean_Temperature	Mean_Temperature	-0.0157792256964109	1.06108762928797	139	139	0.988135252729975	0.999999819313238
COG0016	log_depth	log_depth	0.00379536612370941	8.41510673865962	139	139	0.999640139569933	0.999999819313238
COG0016	Mean_Salinity	Mean_Salinity	-0.132996306771453	2.09150980838269	139	139	0.949297761218423	0.999999819313238
COG0016	Mean_Oxygen	Mean_Oxygen	-0.00254982894132742	0.134235781031297	139	139	0.984844973588944	0.999999819313238
COG0016	log_PO4	log_PO4	-0.122400249419812	8.70953624506009	139	139	0.988787226798377	0.999999819313238
COG0016	log_NO2NO3	log_NO2NO3	-0.00792043263393897	5.47572368303024	139	139	0.998845889771724	0.999999819313238
COG0016	sqrt_iron	sqrt_iron	0.0347087054372758	15.0016515997642	139	139	0.998153968894533	0.999999819313238
COG0017	size_fraction	0.22-3	0.224818903924389	12.4820954274938	139	139	0.985629829922444	0.999999819313238
COG0017	Mean_Temperature	Mean_Temperature	-0.0273802806770915	1.92393525064395	139	139	0.988645373691009	0.999999819313238
COG0017	log_depth	log_depth	0.229416821337489	17.0234014362381	139	139	0.989247589573831	0.999999819313238
COG0017	Mean_Oxygen	Mean_Oxygen	-0.00527731535444412	0.228999091913975	139	139	0.981614268696851	0.999999819313238
COG0017	log_PO4	log_PO4	-0.181471203279818	13.5188198711399	139	139	0.989289840061804	0.999999819313238
COG0017	log_NO2NO3	log_NO2NO3	0.0896290728041253	11.3069466169539	139	139	0.993675312453223	0.999999819313238
COG0017	sqrt_iron	sqrt_iron	0.501962166054113	27.3775064922817	139	139	0.985371734854511	0.999999819313238
COG0018	size_fraction	0.22-3	-0.200221485595804	18.1430373242002	139	139	0.991194947866409	0.999999819313238
COG0018	Mean_Temperature	Mean_Temperature	-0.0112546258224499	1.37480747034105	139	139	0.993468327691912	0.999999819313238
COG0018	log_depth	log_depth	-0.00666522150061588	8.87942280842113	139	139	0.999401078544744	0.999999819313238
COG0018	Mean_Salinity	Mean_Salinity	-0.141555962766506	5.50749480520568	139	139	0.97949469098857	0.999999819313238
COG0018	Mean_Oxygen	Mean_Oxygen	-0.0014232155911966	0.172860939386079	139	139	0.993430853021803	0.999999819313238
COG0018	log_PO4	log_PO4	-0.0783780831338373	9.93016514170545	139	139	0.993702419624449	0.999999819313238
COG0018	log_NO2NO3	log_NO2NO3	-0.0448681023708741	5.06051839199259	139	139	0.992925804365372	0.999999819313238
COG0018	sqrt_iron	sqrt_iron	-0.0205872539808028	14.8589809968561	139	139	0.998894524002105	0.999999819313238
COG0019	size_fraction	0.22-3	-0.0956711005872705	6.03713189200692	139	139	0.987356363821887	0.999999819313238
COG0019	Mean_Temperature	Mean_Temperature	-0.0108045996548821	0.658190078653673	139	139	0.986902816730056	0.999999819313238
COG0019	Mean_Salinity	Mean_Salinity	-0.115038347104738	0.207302805693848	139	139	0.578943197224744	0.999999819313238
COG0019	Mean_Oxygen	Mean_Oxygen	-0.00186583701852037	0.0935947645902176	139	139	0.984095008351601	0.999999819313238
COG0019	log_NO2NO3	log_NO2NO3	-0.00617155659813671	2.33296267974993	139	139	0.997889300148143	0.999999819313238
COG0019	sqrt_iron	sqrt_iron	0.0338508093762365	2.00764795650926	139	139	0.986547562583574	0.999999819313238
COG0020	size_fraction	0.22-3	-0.247365564643698	15.2255371445688	139	139	0.987037535651883	0.999999819313238
COG0020	Mean_Temperature	Mean_Temperature	-0.0108442689528216	1.1010403452044	139	139	0.992141673171657	0.999999819313238
COG0020	log_depth	log_depth	0.0743449436024625	7.91095724504663	139	139	0.992501816441931	0.999999819313238
COG0020	Mean_Salinity	Mean_Salinity	-0.118642258808796	3.94157260818701	139	139	0.975987113914605	0.999999819313238
COG0020	Mean_Oxygen	Mean_Oxygen	-0.00170637532039603	0.186730215275068	139	139	0.992708884459638	0.999999819313238
COG0020	log_PO4	log_PO4	-0.0302799635326613	7.40469052321285	139	139	0.996737223791624	0.999999819313238
COG0020	log_NO2NO3	log_NO2NO3	-0.0415476563464921	4.2447099471128	139	139	0.992190348782388	0.999999819313238
COG0020	sqrt_iron	sqrt_iron	0.0223665109787864	13.1797879664838	139	139	0.99864596568104	0.999999819313238
COG0021	size_fraction	0.22-3	-0.531082834298705	9.56756720654656	139	139	0.955733230973047	0.999999819313238
COG0021	Mean_Temperature	Mean_Temperature	-0.0215364704473211	0.584888427308423	139	139	0.970627329485553	0.999999819313238
COG0021	log_depth	log_depth	-0.0876272439742513	6.93604179689959	139	139	0.989920106122002	0.999999819313238
COG0021	Mean_Salinity	Mean_Salinity	-0.0922441042706372	0.769289115671162	139	139	0.904555836629355	0.999999819313238
