feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG1625	Mean_Temperature	Mean_Temperature	0.0477667088752761	0.0150417096241176	139	136	0.00189350082480483	0.011795515591951
COG4320	Absolute_Latitude	Absolute_Latitude	-0.0403511767365001	0.0127076937907466	139	139	0.00189520378576614	0.0118031146810702
COG4906	log_depth	log_depth	0.873526044168184	0.275113588291933	139	98	0.00189633431834518	0.0118071457863938
COG4280	size_fraction	0.22-3	1.7827115329852	0.561553974164435	139	65	0.00189961043248323	0.0118245304678803
COG0307	Mean_Temperature	Mean_Temperature	0.00670167174126184	0.00211156420878215	139	139	0.00190450412438208	0.0118519726864246
COG1997	size_fraction	0.22-3	0.632741549004265	0.19938560419359	139	134	0.00190655404125216	0.0118617082597079
COG5476	Absolute_Latitude	Absolute_Latitude	0.00947448014748187	0.00298570371466555	139	139	0.00190761161646172	0.0118652665512711
COG0201	size_fraction	0.22-3	0.0623114111292032	0.0196390973412369	139	139	0.00191038790171013	0.011879510617099
COG1031	log_depth	log_depth	0.38138574104295	0.120220548847222	139	137	0.00191306540341715	0.0118931333171216
COG3300	log_depth	log_depth	0.627639884770158	0.197869111834366	139	139	0.00191543022575447	0.0119048057175358
COG3747	size_fraction	0.22-3	1.58261312691947	0.499043585836253	139	135	0.00191971329975822	0.0119283914902576
COG1781	Mean_Salinity	Mean_Salinity	0.203258991049838	0.0640994172596678	139	137	0.00192152253889675	0.0119365976786996
COG3257	size_fraction	0.22-3	-0.452422762425281	0.142697547076016	139	139	0.00192454446519879	0.0119523310558559
COG2825	log_PO4	log_PO4	0.156872690485003	0.0494807200521065	139	139	0.00192528578290752	0.011953896378144
COG2835	log_depth	log_depth	0.104804527895081	0.0330602341461203	139	139	0.00192694798303807	0.0119611771142241
COG3315	log_PO4	log_PO4	0.225540880958793	0.0711499621162089	139	139	0.00192799923417869	0.0119646627608467
COG0747	size_fraction	0.22-3	0.112831960763439	0.0356015818153809	139	139	0.00193192562908392	0.0119835018803148
COG2108	Mean_Temperature	Mean_Temperature	0.0670446903911597	0.0211545390222949	139	138	0.00193201595884741	0.0119835018803148
COG0125	log_depth	log_depth	0.0515333937102526	0.0162619701140421	139	139	0.00193404263431246	0.0119909191352866
COG0152	log_depth	log_depth	-0.0366688827936863	0.0115719713795482	139	139	0.00193517494066941	0.0119909191352866
