feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG4269	sqrt_iron	sqrt_iron	0.508318689053686	0.172715366593958	139	139	0.00324942868444678	0.0217613254322042
COG1938	log_depth	log_depth	0.511657277256565	0.173857961503762	139	138	0.00325088904004714	0.0217659524650541
COG1314	Mean_Temperature	Mean_Temperature	-0.030503997997241	0.0103654883146155	139	139	0.00325213982571047	0.0217676268557554
COG5321	Mean_Oxygen	Mean_Oxygen	0.00553554502749055	0.00188105265387959	139	139	0.00325267812214642	0.0217676268557554
COG1574	size_fraction	0.22-3	0.263636559102327	0.0895933354901152	139	139	0.00325477918651276	0.0217765358628365
COG2967	Mean_Temperature	Mean_Temperature	-0.0233067683881407	0.00792112311799065	139	139	0.00325724670064363	0.0217775926891532
COG4389	log_depth	log_depth	1.13489896046753	0.385707481906985	139	113	0.00325697316969365	0.0217775926891532
COG4889	size_fraction	0.22-3	-0.224723544871483	0.0763733823503042	139	139	0.00325644459775007	0.0217775926891532
COG1900	log_PO4	log_PO4	-1.39807660037466	0.475209031210499	139	68	0.00326074154789167	0.0217958073976275
COG0022	log_NO2NO3	log_NO2NO3	0.0453884567585367	0.015428801502362	139	139	0.00326310019850474	0.0218012702917577
COG1161	log_depth	log_depth	0.228010312758554	0.0775060789597176	139	139	0.00326270774262834	0.0218012702917577
COG1746	Mean_Salinity	Mean_Salinity	0.355346299615629	0.120798029064218	139	135	0.00326461902508506	0.0218062675281242
COG3876	log_depth	log_depth	0.159150263428143	0.0541056273298987	139	139	0.00326654899266693	0.0218140080039099
COG1472	Mean_Temperature	Mean_Temperature	-0.0117380970136572	0.00399092374054044	139	139	0.00326945451556722	0.0218282580449293
COG0659	log_NO2NO3	log_NO2NO3	-0.12503515654523	0.0425181699984561	139	139	0.00327422446028621	0.0218549460907447
COG2406	size_fraction	0.22-3	3.07593150466654	1.04605376897537	139	116	0.00327672488835999	0.0218664764430119
COG1061	size_fraction	0.22-3	0.242301249829195	0.0824050930358284	139	139	0.00327823272964761	0.0218713791170452
COG1277	Mean_Salinity	Mean_Salinity	0.0637420434857917	0.02168238986475	139	139	0.00328416646701792	0.0219058007590198
COG0142	log_NO2NO3	log_NO2NO3	0.0206508798104298	0.00702507688629102	139	139	0.00328641669090472	0.0219156424687206
COG1380	log_PO4	log_PO4	0.596729274270017	0.203013749020347	139	139	0.00328897189695948	0.0219223461407139
COG5498	Mean_Oxygen	Mean_Oxygen	0.00622724095050406	0.00211856868458059	139	139	0.00328888361529827	0.0219223461407139
COG0457	log_depth	log_depth	0.0450661704296965	0.0153336742836445	139	139	0.00329238314983405	0.0219357432241392
COG1966	sqrt_iron	sqrt_iron	0.563491361762007	0.191731549440953	139	139	0.00329315532066361	0.0219357432241392
COG3865	log_PO4	log_PO4	0.674569980710484	0.229527885333708	139	138	0.00329330816858453	0.0219357432241392
COG0498	log_NO2NO3	log_NO2NO3	0.0316710550218826	0.0107769966089754	139	139	0.00329523355716733	0.0219434008627941
COG4902	log_PO4	log_PO4	0.958733035716156	0.326310544991875	139	122	0.00330230411354205	0.0219853091936638
COG0533	log_PO4	log_PO4	-0.0401734122309071	0.0136744998357811	139	139	0.00330513811065776	0.0219989992645381
COG0350	log_NO2NO3	log_NO2NO3	0.0482913877758425	0.0164383317185704	139	139	0.00330624337582073	0.0219995119245325
COG1031	size_fraction	0.22-3	0.939063750654269	0.319661577266504	139	137	0.00330677052824916	0.0219995119245325
COG1631	log_depth	log_depth	0.533469003272002	0.181605208895191	139	137	0.00330848419433939	0.0220057373358741
COG1053	log_NO2NO3	log_NO2NO3	0.0505520246739988	0.0172101131936747	139	139	0.00331036553830294	0.0220130748348645
