feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG1966	log_depth	log_depth	1.20558235240528	0.0734373520671528	139	139	2.90220846048399e-30	1.07300451201014e-25
COG0557	log_depth	log_depth	-0.487682958488612	0.0321975622861383	139	139	1.03054448867202e-27	1.9050645417591e-23
COG1461	log_depth	log_depth	2.10698614093484	0.119965315183901	139	139	2.41731507729755e-27	2.9790991012615e-23
COG2159	log_depth	log_depth	1.0419020240376	0.0675135066637568	139	139	1.24678867511391e-26	9.52508355895001e-23
COG2225	log_depth	log_depth	-0.387857102280566	0.0261944880738821	139	139	1.2881482688183e-26	9.52508355895001e-23
COG1545	log_depth	log_depth	0.860968537517664	0.0533016402923139	139	139	2.82550876684877e-26	1.74107850213221e-22
COG0799	log_depth	log_depth	-0.159045315546046	0.0115601368319109	139	139	9.46757915681292e-25	5.00050480836696e-21
COG0420	log_depth	log_depth	1.51880624871492	0.111165734391747	139	139	1.08343505553138e-24	5.00709510913828e-21
COG0194	log_depth	log_depth	-0.252137174919924	0.0162837477964311	139	139	1.40865682965225e-24	5.20808603059031e-21
COG0313	log_depth	log_depth	-0.262043518639388	0.0187441016604795	139	139	1.31601700149008e-24	5.20808603059031e-21
COG3346	log_depth	log_depth	-0.751079150066229	0.0519954717623929	139	139	2.25189773583837e-24	7.56883300812876e-21
COG0135	log_depth	log_depth	-0.25111389703134	0.0187862159001351	139	139	4.60888455128467e-24	1.41999733025081e-20
COG1291	log_depth	log_depth	0.436679504304399	0.0330634918768364	139	139	9.83846119747288e-24	2.79805836456129e-20
COG4875	log_depth	log_depth	1.48425033891879	0.113314430953624	139	139	2.09874257817696e-23	5.54247932859704e-20
COG3401	log_depth	log_depth	1.67197254943458	0.128584705385945	139	138	2.83533384665178e-23	6.9885308652273e-20
COG3467	log_depth	log_depth	1.68639036142334	0.130099798922216	139	139	3.69404178251326e-23	8.53600704894252e-20
COG3802	log_depth	log_depth	2.38169753195036	0.186027323602464	139	139	7.35511284151341e-23	1.5996072469202e-19
COG0309	log_depth	log_depth	1.75809556592162	0.124956996812061	139	139	1.15449271648171e-22	2.2465213007243e-19
COG0773	log_depth	log_depth	-0.23007603902877	0.0180713810018215	139	139	1.14999224752233e-22	2.2465213007243e-19
COG0816	log_depth	log_depth	-0.237106675933113	0.0185293864653716	139	139	6.20169588693013e-22	1.1464455016579e-18
COG1202	log_depth	log_depth	3.51024503408869	0.281575911947844	139	80	7.31821490228556e-22	1.28842400651096e-18
COG3569	log_depth	log_depth	1.23510768242939	0.0998751232521909	139	139	9.69303275163891e-22	1.6289582131527e-18
COG2323	log_depth	log_depth	2.03871501173077	0.163135067572791	139	138	1.59340703254781e-21	2.56136716553729e-18
COG1514	log_depth	log_depth	1.32904249065676	0.104195799077384	139	139	2.06285241061322e-21	3.17782413854967e-18
COG2461	Mean_Oxygen	Mean_Oxygen	-0.0483214849898433	0.00401044977752752	139	59	8.00583048526722e-21	1.1839662588052e-17
COG4535	log_depth	log_depth	-0.430576298037046	0.0360872297716564	139	139	1.26778523515376e-20	1.80279060438865e-17
COG0063	log_depth	log_depth	0.414678009163822	0.0347860062698406	139	139	1.53049686291135e-20	2.02091178626994e-17
COG1833	Mean_Oxygen	Mean_Oxygen	-0.0235457617374903	0.00175270281939842	139	135	1.48835237006629e-20	2.02091178626994e-17
COG0386	log_depth	log_depth	-0.318271662580845	0.0271386042064027	139	139	2.35940848980108e-20	3.00800174775605e-17
COG1319	log_depth	log_depth	0.727329004180032	0.0549919929214465	139	139	3.49816330341925e-20	4.04169042668801e-17
COG1485	log_depth	log_depth	-0.609731717447055	0.0522142882544597	139	139	3.32789641605987e-20	4.04169042668801e-17
COG4412	log_depth	log_depth	0.911280084882485	0.0709918669403502	139	139	3.3888683570798e-20	4.04169042668801e-17
COG1472	log_depth	log_depth	-0.302661139665615	0.0240784624651068	139	139	4.28058617672836e-20	4.65475976841179e-17
COG1716	log_depth	log_depth	1.00983074589687	0.0876198748681213	139	139	4.22384402488934e-20	4.65475976841179e-17
COG2918	log_depth	log_depth	-0.458772316326361	0.0398075458121931	139	139	5.07231781434712e-20	5.35810669234405e-17
COG1519	log_depth	log_depth	-0.244073121063935	0.0213091420476271	139	139	6.33696144940067e-20	6.50805940853449e-17
COG0203	log_depth	log_depth	-0.149836006736828	0.0130710777527084	139	139	6.65442996678718e-20	6.64939418194745e-17
COG5517	log_depth	log_depth	1.43554993439602	0.115345972028762	139	139	9.09618707254221e-20	8.85011127489554e-17
COG1060	log_depth	log_depth	0.855613402750055	0.0669042754988743	139	139	9.63224863224257e-20	9.13137170336595e-17
COG3635	log_depth	log_depth	2.71256669507478	0.19199837924944	139	139	1.09383985647267e-19	1.01103617933769e-16
COG4972	log_depth	log_depth	0.572709938089502	0.0506354578852661	139	139	1.18959003148096e-19	1.07272006448571e-16
COG3663	log_depth	log_depth	1.06787289360538	0.0859966386783143	139	139	1.57588018416303e-19	1.38722481354466e-16
COG5498	log_depth	log_depth	-1.05160391054365	0.0898308742117089	139	139	1.7335872008735e-19	1.49056246489989e-16
COG0311	log_depth	log_depth	1.37384174068234	0.122293815942524	139	139	1.84829391137843e-19	1.55307096571553e-16
COG3405	log_depth	log_depth	2.28594650510881	0.200497769746471	139	135	2.21205224304495e-19	1.78922063081067e-16
COG5013	Mean_Oxygen	Mean_Oxygen	-0.0336756267714636	0.00300274078247294	139	139	2.22612109210459e-19	1.78922063081067e-16
COG1650	log_depth	log_depth	2.57018998966493	0.227802076249495	139	134	2.55207814391519e-19	2.00756240716665e-16
COG1576	log_depth	log_depth	-0.326996960647787	0.0291394465334882	139	139	2.78848744580455e-19	2.14783245513096e-16
COG1781	log_depth	log_depth	1.86595698349064	0.165422654443254	139	137	3.11032397201252e-19	2.34683465088259e-16
COG0342	log_depth	log_depth	-0.170104237089703	0.0147958157256059	139	139	4.63288443453475e-19	3.29398083295421e-16
COG2362	log_depth	log_depth	1.77851623514402	0.157854166913238	139	138	4.60667351988e-19	3.29398083295421e-16
COG2978	log_depth	log_depth	1.22861308558517	0.0893042954444211	139	139	4.49281584514605e-19	3.29398083295421e-16
COG0603	log_depth	log_depth	0.362628901663887	0.0326680698335101	139	139	4.7643011654172e-19	3.32350457901518e-16
COG0749	log_depth	log_depth	-0.171924822463794	0.0147532196906741	139	139	5.04615394402395e-19	3.4541026394315e-16
COG3967	log_depth	log_depth	1.93654438720593	0.130332173980065	139	139	5.23179021443698e-19	3.4541026394315e-16
COG4200	log_depth	log_depth	1.74007619172485	0.157001224928161	139	83	5.17637337582229e-19	3.4541026394315e-16
COG0703	log_depth	log_depth	-0.236243736388564	0.0166740243092879	139	139	5.82738230055635e-19	3.77982418273981e-16
COG0564	log_depth	log_depth	-0.181186039721187	0.0164780711044844	139	139	6.26824660984097e-19	3.99568299412139e-16
COG1324	log_depth	log_depth	0.975680623838722	0.0864173076405343	139	139	8.98803492751234e-19	5.63229876847434e-16
COG0666	log_depth	log_depth	0.739361718623103	0.0542839717642939	139	139	1.04677532930632e-18	6.45022957918557e-16
COG2871	log_depth	log_depth	-0.463475013338273	0.0406203392980715	139	139	1.20750813390825e-18	7.31543907792899e-16
COG3090	log_depth	log_depth	-0.480358183338779	0.0427429491216764	139	139	1.22675868990479e-18	7.31543907792899e-16
COG0117	log_depth	log_depth	-0.15502672225612	0.0142375658674485	139	139	1.27821641177116e-18	7.50130431365134e-16
COG0648	log_depth	log_depth	1.31842799986898	0.117893315743141	139	139	1.41013525564299e-18	8.05966386695434e-16
COG2368	log_depth	log_depth	1.09231203250093	0.0923918382096292	139	139	1.41695918898635e-18	8.05966386695434e-16
COG5424	log_depth	log_depth	0.934572053133975	0.0755820738077614	139	139	1.45798142639239e-18	8.16734686311808e-16
COG2376	log_depth	log_depth	0.418149896236614	0.0387158667381267	139	139	1.64457296654943e-18	9.07509727153215e-16
COG2901	log_depth	log_depth	-0.430593249104539	0.0397188705718007	139	139	1.73454388776394e-18	9.43081714976595e-16
COG0708	log_depth	log_depth	-0.221945772906706	0.0177020083674918	139	139	1.99636451471121e-18	1.06970418605656e-15
COG3685	log_depth	log_depth	1.92235872362693	0.178463265318817	139	132	2.50533517696418e-18	1.32324645946742e-15
COG2907	Mean_Oxygen	Mean_Oxygen	0.00908363774594693	0.000848779016092928	139	139	3.03033672574953e-18	1.57799449893538e-15
COG0847	log_depth	log_depth	-0.240780941534623	0.0216914502166041	139	139	3.17925375070815e-18	1.63254680098863e-15
COG3496	Mean_Oxygen	Mean_Oxygen	0.0116142232367773	0.00108456850858128	139	139	4.25680038975206e-18	2.15592361657415e-15
COG2968	log_depth	log_depth	1.51316632010173	0.125591960346223	139	139	5.33871180336146e-18	2.66733584856595e-15
COG3603	log_depth	log_depth	1.85006805330122	0.128748873534841	139	139	6.46139831497865e-18	3.18521091335187e-15
COG0513	Mean_Temperature	Mean_Temperature	-0.038424967069008	0.0036649901293204	139	139	7.70176206163502e-18	3.74670456503645e-15
COG4137	Mean_Temperature	Mean_Temperature	-0.108422573249619	0.0103545500340581	139	139	8.23936845726763e-18	3.95618091691038e-15
COG1174	log_depth	log_depth	0.939309746282416	0.0874336634462374	139	139	9.46274991177564e-18	4.48534345818165e-15
COG0101	log_depth	log_depth	-0.153133033572904	0.0145112376119047	139	139	9.70796885549452e-18	4.48926221125616e-15
COG0147	log_depth	log_depth	-0.154726157292114	0.0144876369216255	139	139	9.8189587501504e-18	4.48926221125616e-15
COG0644	log_depth	log_depth	0.273178972139199	0.026175363114763	139	139	9.83528722037621e-18	4.48926221125616e-15
COG1691	log_depth	log_depth	1.16051251272234	0.110236399333529	139	139	1.03431361767717e-17	4.66349305765371e-15
COG4869	log_depth	log_depth	1.77731747111325	0.150073595270269	139	136	1.08846306278589e-17	4.84851281413491e-15
COG5520	log_depth	log_depth	-0.784591212425371	0.0706517572473894	139	139	1.34238386141379e-17	5.90840668145128e-15
COG5488	Mean_Temperature	Mean_Temperature	0.189289068459627	0.0182114603583835	139	139	1.40728790948367e-17	6.12120571640354e-15
COG1608	log_depth	log_depth	2.56985444173674	0.219803350124655	139	138	1.9804462089938e-17	8.51407642313009e-15
COG0464	log_depth	log_depth	0.809565537449747	0.0726868228007125	139	139	2.06080246499711e-17	8.74473033132192e-15
