feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COG2250	Mean_Temperature	Mean_Temperature	0.0566849871480924	0.0201745138578075	139	129	0.00576339783847949	0.0226488505725721
COG0455	size_fraction	0.22-3	-0.211260520090166	0.0751918432339323	139	139	0.00576528685007152	0.0226526419838495
COG1095	Mean_Salinity	Mean_Salinity	0.159230985107295	0.0566802635996872	139	137	0.00577093623320651	0.0226712048526834
COG1064	size_fraction	0.22-3	-0.210776902904108	0.0750482457890375	139	139	0.00578328022090708	0.0227124175956469
COG3897	Absolute_Latitude	Absolute_Latitude	-0.0267037984576177	0.00950797292929316	139	139	0.00578299314791102	0.0227124175956469
COG3450	size_fraction	0.22-3	-0.350529586431274	0.124824166598391	139	139	0.00578944307389227	0.0227329781706343
COG1014	Absolute_Latitude	Absolute_Latitude	0.0122428207596965	0.00435994517599129	139	139	0.00579223242998849	0.0227330051015241
COG1203	Mean_Temperature	Mean_Temperature	-0.062516441233238	0.0222633894780047	139	139	0.00579195928858639	0.0227330051015241
COG4286	Mean_Temperature	Mean_Temperature	-0.112891577390017	0.0402021072656954	139	130	0.00579089340800029	0.0227330051015241
COG0851	Mean_Oxygen	Mean_Oxygen	0.00429937229955699	0.00153121514997872	139	139	0.00579568766862759	0.0227392836174263
COG3455	Mean_Temperature	Mean_Temperature	-0.0737595628608885	0.026269068209357	139	139	0.00579515994415222	0.0227392836174263
COG0373	Absolute_Latitude	Absolute_Latitude	-0.0065870488754261	0.00234609750046257	139	139	0.00579831162196673	0.0227427051799477
COG3638	size_fraction	0.22-3	-0.225083035117512	0.080167600368277	139	139	0.00579841553119106	0.0227427051799477
COG2252	Mean_Temperature	Mean_Temperature	0.018550228670831	0.00660768558958394	139	139	0.00580322502223628	0.0227519775099791
COG3542	log_depth	log_depth	-0.218688647847282	0.0778985626089925	139	139	0.00580356439789431	0.0227519775099791
COG5512	Mean_Temperature	Mean_Temperature	0.0748961758559994	0.026678012217791	139	139	0.00580253821908317	0.0227519775099791
COG1946	Absolute_Latitude	Absolute_Latitude	-0.00813757256206782	0.00289885578026335	139	139	0.00580668615969171	0.0227605753676705
COG2731	size_fraction	0.22-3	0.714766038120506	0.254649542309813	139	139	0.00581185970395368	0.022777211599601
COG4280	size_fraction	0.22-3	1.74293698643181	0.621128101821623	139	65	0.0058250686892482	0.022825329108469
COG1114	size_fraction	0.22-3	0.926390025507651	0.330149421855492	139	139	0.0058269536432202	0.0228274910532699
COG1876	Absolute_Latitude	Absolute_Latitude	-0.0170750431024667	0.0060853183636834	139	139	0.0058274831301636	0.0228274910532699
COG0102	log_depth	log_depth	-0.0325679736692035	0.011609364420835	139	139	0.00583804988218805	0.0228652289249647
COG3692	size_fraction	0.22-3	1.37860755651772	0.491543901005169	139	95	0.00584948383259047	0.0229063506529466
COG3720	Absolute_Latitude	Absolute_Latitude	-0.022850123218609	0.0081474073265913	139	139	0.00585049945601517	0.0229066679979124
COG4096	Absolute_Latitude	Absolute_Latitude	-0.00843253223836125	0.00300686192745953	139	139	0.00585320747708805	0.0229128949444344
COG4496	size_fraction	0.22-3	-0.345527122700497	0.123209571682186	139	139	0.0058539595325193	0.0229128949444344
COG2372	Mean_Salinity	Mean_Salinity	0.177427327802178	0.0632916647264556	139	137	0.00587201250602787	0.0229798860805913
COG1326	log_depth	log_depth	0.389400974730066	0.138915185666794	139	137	0.00587495916941369	0.0229877473247653
COG0366	Mean_Temperature	Mean_Temperature	0.0237486358242701	0.0084741489547729	139	139	0.00588653700602642	0.0230293730275671
COG2092	Mean_Salinity	Mean_Salinity	0.279401968088035	0.0997064384084864	139	130	0.00589055573615247	0.0230414173464885
COG0858	Mean_Oxygen	Mean_Oxygen	0.000755452709914685	0.000269610260293144	139	139	0.00589447402544714	0.0230517032579312
COG2333	Mean_Oxygen	Mean_Oxygen	-0.0051177026831636	0.00182645733620709	139	139	0.00589506634111435	0.0230517032579312
COG1803	Mean_Temperature	Mean_Temperature	-0.0428316966920494	0.015288948373388	139	139	0.0059036941981258	0.0230817586211618
COG4899	Mean_Salinity	Mean_Salinity	0.469181317889943	0.167489338377744	139	85	0.00590747854180205	0.023092870663408
COG4948	size_fraction	0.22-3	0.152579426140547	0.0544720906040272	139	139	0.00591098617676068	0.023102897654665
COG5018	Absolute_Latitude	Absolute_Latitude	-0.0345598585963575	0.0123390125212408	139	139	0.00591435903985023	0.0231123947810474
COG0499	log_depth	log_depth	-0.0431043840828489	0.0153907104514428	139	139	0.00591755503137978	0.0231184672584213
COG3577	Mean_Oxygen	Mean_Oxygen	0.00216355687431764	0.000772516456840136	139	139	0.00591779941164158	0.0231184672584213
COG0723	log_depth	log_depth	-0.0460569120605389	0.0164476260851921	139	139	0.0059254668928557	0.0231447320388674
COG1278	Mean_Temperature	Mean_Temperature	-0.00852593821442121	0.0030450005368205	139	139	0.0059295587119614	0.0231541241850765
COG2932	Mean_Temperature	Mean_Temperature	-0.0432047469654425	0.0154304458475852	139	139	0.0059297608123103	0.0231541241850765
COG4126	Mean_Oxygen	Mean_Oxygen	-0.00155467829001228	0.000555299735495449	139	139	0.00593420443270116	0.0231677844290388
COG2869	Absolute_Latitude	Absolute_Latitude	-0.0100300800854037	0.00358416768240108	139	139	0.00595616798363554	0.0232498291573351
COG3418	Mean_Salinity	Mean_Salinity	-0.427673287194662	0.152842767016941	139	83	0.00596162431979151	0.0232674223054283
COG1928	log_depth	log_depth	0.236938983402271	0.0847065530038356	139	139	0.00597814896541797	0.0233282011053008
COG2059	Mean_Oxygen	Mean_Oxygen	0.00316435849794079	0.00113149290012544	139	139	0.00598774826568138	0.0233619404635229
COG3758	Mean_Oxygen	Mean_Oxygen	0.00712238622530001	0.00254697505590409	139	134	0.00599145138311497	0.0233726680566844
COG3411	Mean_Temperature	Mean_Temperature	0.033532762233816	0.011991601545024	139	139	0.00599242615445272	0.0233727506437995
COG5452	Mean_Salinity	Mean_Salinity	0.0612157548562167	0.0218931925250769	139	139	0.00599669386557453	0.0233856748838873
COG1636	size_fraction	0.22-3	-0.263919771747451	0.0943941987182378	139	139	0.00599978053838387	0.0233939899770583
COG5480	Absolute_Latitude	Absolute_Latitude	-0.028034801640773	0.0100282747633666	139	135	0.00600600025845922	0.0234145166748585
